y	x	key	showSelected1
118.072625980683	13	13	46
110.875624731203	14	14	46
104.278373585847	15	15	46
98.2808725446144	16	16	46
92.8831216075048	17	17	46
88.0851207745186	18	18	46
83.8868700456556	19	19	46
80.2883694209159	20	20	46
77.2896189002995	21	21	46
74.8906184838064	22	22	46
73.0913681714366	23	23	46
71.89186796319	24	24	46
71.2921178590667	25	25	46
71.2921178590667	26	26	46
71.89186796319	27	27	46
73.0913681714366	28	28	46
74.8906184838064	29	29	46
77.2896189002996	30	30	46
80.288369420916	31	31	46
83.8868700456557	32	32	46
88.0851207745186	33	33	46
92.8831216075049	34	34	46
98.2808725446145	35	35	46
104.278373585847	36	36	46
110.875624731203	37	37	46
118.072625980683	38	38	46
125.869377334285	39	39	46
134.265878792011	40	40	46
143.262130353861	41	41	46
152.858132019833	42	42	46
163.053883789929	43	43	46
173.849385664148	44	44	46
185.24463764249	45	45	46
197.239639724956	46	46	46
251.217149096051	1	1	47
236.823146597092	2	2	47
223.028894202257	3	3	47
209.834391911545	4	4	47
197.239639724956	5	5	47
185.24463764249	6	6	47
173.849385664148	7	7	47
163.053883789929	8	8	47
152.858132019833	9	9	47
143.26213035386	10	10	47
134.265878792011	11	11	47
125.869377334285	12	12	47
118.072625980683	13	13	47
110.875624731203	14	14	47
104.278373585847	15	15	47
98.2808725446144	16	16	47
92.8831216075048	17	17	47
88.0851207745186	18	18	47
83.8868700456556	19	19	47
80.2883694209159	20	20	47
77.2896189002995	21	21	47
74.8906184838064	22	22	47
73.0913681714366	23	23	47
71.89186796319	24	24	47
71.2921178590667	25	25	47
71.2921178590667	26	26	47
71.89186796319	27	27	47
73.0913681714366	28	28	47
74.8906184838064	29	29	47
77.2896189002996	30	30	47
80.288369420916	31	31	47
83.8868700456557	32	32	47
88.0851207745186	33	33	47
92.8831216075049	34	34	47
98.2808725446145	35	35	47
104.278373585847	36	36	47
110.875624731203	37	37	47
118.072625980683	38	38	47
125.869377334285	39	39	47
134.265878792011	40	40	47
143.262130353861	41	41	47
152.858132019833	42	42	47
163.053883789929	43	43	47
173.849385664148	44	44	47
185.24463764249	45	45	47
197.239639724956	46	46	47
209.834391911545	47	47	47
251.217149096051	1	1	48
236.823146597092	2	2	48
223.028894202257	3	3	48
209.834391911545	4	4	48
197.239639724956	5	5	48
185.24463764249	6	6	48
173.849385664148	7	7	48
163.053883789929	8	8	48
152.858132019833	9	9	48
143.26213035386	10	10	48
134.265878792011	11	11	48
125.869377334285	12	12	48
118.072625980683	13	13	48
110.875624731203	14	14	48
104.278373585847	15	15	48
98.2808725446144	16	16	48
92.8831216075048	17	17	48
88.0851207745186	18	18	48
83.8868700456556	19	19	48
80.2883694209159	20	20	48
77.2896189002995	21	21	48
74.8906184838064	22	22	48
73.0913681714366	23	23	48
71.89186796319	24	24	48
71.2921178590667	25	25	48
71.2921178590667	26	26	48
71.89186796319	27	27	48
73.0913681714366	28	28	48
74.8906184838064	29	29	48
77.2896189002996	30	30	48
80.288369420916	31	31	48
83.8868700456557	32	32	48
88.0851207745186	33	33	48
92.8831216075049	34	34	48
98.2808725446145	35	35	48
104.278373585847	36	36	48
110.875624731203	37	37	48
118.072625980683	38	38	48
125.869377334285	39	39	48
134.265878792011	40	40	48
143.262130353861	41	41	48
152.858132019833	42	42	48
163.053883789929	43	43	48
173.849385664148	44	44	48
185.24463764249	45	45	48
197.239639724956	46	46	48
209.834391911545	47	47	48
223.028894202257	48	48	48
251.217149096051	1	1	49
236.823146597092	2	2	49
223.028894202257	3	3	49
209.834391911545	4	4	49
197.239639724956	5	5	49
185.24463764249	6	6	49
173.849385664148	7	7	49
163.053883789929	8	8	49
152.858132019833	9	9	49
143.26213035386	10	10	49
134.265878792011	11	11	49
125.869377334285	12	12	49
118.072625980683	13	13	49
110.875624731203	14	14	49
104.278373585847	15	15	49
98.2808725446144	16	16	49
92.8831216075048	17	17	49
88.0851207745186	18	18	49
83.8868700456556	19	19	49
80.2883694209159	20	20	49
77.2896189002995	21	21	49
74.8906184838064	22	22	49
73.0913681714366	23	23	49
71.89186796319	24	24	49
71.2921178590667	25	25	49
71.2921178590667	26	26	49
71.89186796319	27	27	49
73.0913681714366	28	28	49
74.8906184838064	29	29	49
77.2896189002996	30	30	49
80.288369420916	31	31	49
83.8868700456557	32	32	49
88.0851207745186	33	33	49
92.8831216075049	34	34	49
98.2808725446145	35	35	49
104.278373585847	36	36	49
110.875624731203	37	37	49
118.072625980683	38	38	49
125.869377334285	39	39	49
134.265878792011	40	40	49
143.262130353861	41	41	49
152.858132019833	42	42	49
163.053883789929	43	43	49
173.849385664148	44	44	49
185.24463764249	45	45	49
197.239639724956	46	46	49
209.834391911545	47	47	49
223.028894202257	48	48	49
236.823146597093	49	49	49
251.217149096051	1	1	50
236.823146597092	2	2	50
223.028894202257	3	3	50
209.834391911545	4	4	50
197.239639724956	5	5	50
185.24463764249	6	6	50
173.849385664148	7	7	50
163.053883789929	8	8	50
152.858132019833	9	9	50
143.26213035386	10	10	50
134.265878792011	11	11	50
125.869377334285	12	12	50
118.072625980683	13	13	50
110.875624731203	14	14	50
104.278373585847	15	15	50
98.2808725446144	16	16	50
92.8831216075048	17	17	50
88.0851207745186	18	18	50
83.8868700456556	19	19	50
80.2883694209159	20	20	50
77.2896189002995	21	21	50
74.8906184838064	22	22	50
73.0913681714366	23	23	50
71.89186796319	24	24	50
71.2921178590667	25	25	50
71.2921178590667	26	26	50
71.89186796319	27	27	50
73.0913681714366	28	28	50
74.8906184838064	29	29	50
77.2896189002996	30	30	50
80.288369420916	31	31	50
83.8868700456557	32	32	50
88.0851207745186	33	33	50
92.8831216075049	34	34	50
98.2808725446145	35	35	50
104.278373585847	36	36	50
110.875624731203	37	37	50
118.072625980683	38	38	50
125.869377334285	39	39	50
134.265878792011	40	40	50
143.262130353861	41	41	50
152.858132019833	42	42	50
163.053883789929	43	43	50
173.849385664148	44	44	50
185.24463764249	45	45	50
197.239639724956	46	46	50
209.834391911545	47	47	50
223.028894202257	48	48	50
236.823146597093	49	49	50
251.217149096052	50	50	50
