y	x	key	showSelected1
71.465729731313	26	26	46
73.4543748134059	27	27	46
77.4316649775919	28	28	46
83.3976002238709	29	29	46
91.3521805522429	30	30	46
101.295405962708	31	31	46
113.227276455266	32	32	46
127.147792029917	33	33	46
143.056952686661	34	34	46
160.954758425498	35	35	46
180.841209246427	36	36	46
202.71630514945	37	37	46
226.580046134566	38	38	46
252.432432201775	39	39	46
280.273463351077	40	40	46
310.103139582472	41	41	46
341.921460895959	42	42	46
375.72842729154	43	43	46
411.524038769214	44	44	46
449.30829532898	45	45	46
489.08119697084	46	46	46
668.059254359209	1	1	47
620.331772388977	2	2	47
574.592935500838	3	3	47
530.842743694793	4	4	47
489.08119697084	5	5	47
449.30829532898	6	6	47
411.524038769214	7	7	47
375.72842729154	8	8	47
341.921460895959	9	9	47
310.103139582471	10	10	47
280.273463351076	11	11	47
252.432432201775	12	12	47
226.580046134566	13	13	47
202.71630514945	14	14	47
180.841209246427	15	15	47
160.954758425497	16	16	47
143.05695268666	17	17	47
127.147792029916	18	18	47
113.227276455266	19	19	47
101.295405962708	20	20	47
91.3521805522428	21	21	47
83.3976002238708	22	22	47
77.4316649775919	23	23	47
73.4543748134059	24	24	47
71.4657297313129	25	25	47
71.465729731313	26	26	47
73.4543748134059	27	27	47
77.4316649775919	28	28	47
83.3976002238709	29	29	47
91.3521805522429	30	30	47
101.295405962708	31	31	47
113.227276455266	32	32	47
127.147792029917	33	33	47
143.056952686661	34	34	47
160.954758425498	35	35	47
180.841209246427	36	36	47
202.71630514945	37	37	47
226.580046134566	38	38	47
252.432432201775	39	39	47
280.273463351077	40	40	47
310.103139582472	41	41	47
341.921460895959	42	42	47
375.72842729154	43	43	47
411.524038769214	44	44	47
449.30829532898	45	45	47
489.08119697084	46	46	47
530.842743694793	47	47	47
668.059254359209	1	1	48
620.331772388977	2	2	48
574.592935500838	3	3	48
530.842743694793	4	4	48
489.08119697084	5	5	48
449.30829532898	6	6	48
411.524038769214	7	7	48
375.72842729154	8	8	48
341.921460895959	9	9	48
310.103139582471	10	10	48
280.273463351076	11	11	48
252.432432201775	12	12	48
226.580046134566	13	13	48
202.71630514945	14	14	48
180.841209246427	15	15	48
160.954758425497	16	16	48
143.05695268666	17	17	48
127.147792029916	18	18	48
113.227276455266	19	19	48
101.295405962708	20	20	48
91.3521805522428	21	21	48
83.3976002238708	22	22	48
77.4316649775919	23	23	48
73.4543748134059	24	24	48
71.4657297313129	25	25	48
71.465729731313	26	26	48
73.4543748134059	27	27	48
77.4316649775919	28	28	48
83.3976002238709	29	29	48
91.3521805522429	30	30	48
101.295405962708	31	31	48
113.227276455266	32	32	48
127.147792029917	33	33	48
143.056952686661	34	34	48
160.954758425498	35	35	48
180.841209246427	36	36	48
202.71630514945	37	37	48
226.580046134566	38	38	48
252.432432201775	39	39	48
280.273463351077	40	40	48
310.103139582472	41	41	48
341.921460895959	42	42	48
375.72842729154	43	43	48
411.524038769214	44	44	48
449.30829532898	45	45	48
489.08119697084	46	46	48
530.842743694793	47	47	48
574.592935500839	48	48	48
668.059254359209	1	1	49
620.331772388977	2	2	49
574.592935500838	3	3	49
530.842743694793	4	4	49
489.08119697084	5	5	49
449.30829532898	6	6	49
411.524038769214	7	7	49
375.72842729154	8	8	49
341.921460895959	9	9	49
310.103139582471	10	10	49
280.273463351076	11	11	49
252.432432201775	12	12	49
226.580046134566	13	13	49
202.71630514945	14	14	49
180.841209246427	15	15	49
160.954758425497	16	16	49
143.05695268666	17	17	49
127.147792029916	18	18	49
113.227276455266	19	19	49
101.295405962708	20	20	49
91.3521805522428	21	21	49
83.3976002238708	22	22	49
77.4316649775919	23	23	49
73.4543748134059	24	24	49
71.4657297313129	25	25	49
71.465729731313	26	26	49
73.4543748134059	27	27	49
77.4316649775919	28	28	49
83.3976002238709	29	29	49
91.3521805522429	30	30	49
101.295405962708	31	31	49
113.227276455266	32	32	49
127.147792029917	33	33	49
143.056952686661	34	34	49
160.954758425498	35	35	49
180.841209246427	36	36	49
202.71630514945	37	37	49
226.580046134566	38	38	49
252.432432201775	39	39	49
280.273463351077	40	40	49
310.103139582472	41	41	49
341.921460895959	42	42	49
375.72842729154	43	43	49
411.524038769214	44	44	49
449.30829532898	45	45	49
489.08119697084	46	46	49
530.842743694793	47	47	49
574.592935500839	48	48	49
620.331772388978	49	49	49
668.059254359209	1	1	50
620.331772388977	2	2	50
574.592935500838	3	3	50
530.842743694793	4	4	50
489.08119697084	5	5	50
449.30829532898	6	6	50
411.524038769214	7	7	50
375.72842729154	8	8	50
341.921460895959	9	9	50
310.103139582471	10	10	50
280.273463351076	11	11	50
252.432432201775	12	12	50
226.580046134566	13	13	50
202.71630514945	14	14	50
180.841209246427	15	15	50
160.954758425497	16	16	50
143.05695268666	17	17	50
127.147792029916	18	18	50
113.227276455266	19	19	50
101.295405962708	20	20	50
91.3521805522428	21	21	50
83.3976002238708	22	22	50
77.4316649775919	23	23	50
73.4543748134059	24	24	50
71.4657297313129	25	25	50
71.465729731313	26	26	50
73.4543748134059	27	27	50
77.4316649775919	28	28	50
83.3976002238709	29	29	50
91.3521805522429	30	30	50
101.295405962708	31	31	50
113.227276455266	32	32	50
127.147792029917	33	33	50
143.056952686661	34	34	50
160.954758425498	35	35	50
180.841209246427	36	36	50
202.71630514945	37	37	50
226.580046134566	38	38	50
252.432432201775	39	39	50
280.273463351077	40	40	50
310.103139582472	41	41	50
341.921460895959	42	42	50
375.72842729154	43	43	50
411.524038769214	44	44	50
449.30829532898	45	45	50
489.08119697084	46	46	50
530.842743694793	47	47	50
574.592935500839	48	48	50
620.331772388978	49	49	50
668.059254359209	50	50	50
